Model,GreenAI_norm,Execution_Time,Memory_MB,RMSE
Base_RandomForest_B0005,0.12350874573703956,0.1522526741027832,0.26171875,0.02047140862479056
Base_XGBoost_B0005,0.14846385302698947,0.04399275779724121,0.0,0.02225363416530697
Base_LightGBM_B0005,0.22236401478243542,0.027002334594726562,0.0,0.027244143563528132
RandomForest_PSO_B0005,0.3027021013578511,50.07139205932617,-30.86328125,0.018917502684167194
Base_LightGBM_B0006,0.3389257188009114,0.020001888275146484,0.33203125,0.03503724069252581
Base_XGBoost_B0006,0.3555899033643118,0.053992271423339844,1.109375,0.03598257235462226
Base_LightGBM_B0018,0.3745046574023343,0.024000883102416992,0.0078125,0.03750365065574939
Base_RandomForest_B0006,0.37837878005843617,0.1482095718383789,0.50390625,0.037609473051986884
RandomForest_Bayesian_B0005,0.38187755713806193,16.49768042564392,44.15625,0.021971387855637615
RandomForest_GWO_B0005,0.4067571546497603,52.83006572723389,-2.4140625,0.018789695391552393
RandomForest_GA_B0005,0.41788706509046053,50.284364223480225,-0.046875,0.02007054204402467
Base_XGBoost_B0018,0.4183101553027873,0.04600882530212402,0.0,0.0404505080696135
LightGBM_GA_B0006,0.424764531430613,15.094186782836914,0.00390625,0.03478599156016008
LightGBM_WOA_B0006,0.4256582035381348,14.818203210830688,0.0390625,0.03495066537308393
RandomForest_WOA_B0005,0.4306733930110938,55.483479738235474,0.03515625,0.018808262019858357
Base_RandomForest_B0018,0.4317677718449493,0.15398335456848145,0.21484375,0.04126877682089267
LightGBM_PSO_B0006,0.43412084730177014,19.167798280715942,0.296875,0.03370387562043944
LightGBM_WOA_B0018,0.4410148342869415,11.996920824050903,0.0,0.037138001766484456
LightGBM_GWO_B0006,0.4495965589002701,18.73900270462036,0.28515625,0.03492378634968178
LightGBM_GA_B0018,0.4625844913840205,14.811847448348999,0.0,0.03745172374803524
LightGBM_PSO_B0018,0.4628342619505661,16.15123724937439,-0.1796875,0.03696378580318988
LightGBM_GWO_B0018,0.47232891474124344,15.91537094116211,0.0,0.03766160803007732
LightGBM_Bayesian_B0006,0.673341451984682,17.07928776741028,71.70703125,0.03555460330641608
LightGBM_Bayesian_B0018,0.7183933953657083,17.025683403015137,75.24609375,0.03786476374476538
