Model,GreenAI_norm,Execution_Time,Memory_MB,RMSE
Base_RandomForest_B0005,0.07394437824146088,0.17673563957214355,0.24609375,0.020471408624790535
Base_XGBoost_B0005,0.09851195613393789,0.07599759101867676,0.0,0.02225363416530697
Base_LightGBM_B0005,0.17256134436434298,0.048999786376953125,0.28515625,0.027244143563528132
Base_LightGBM_B0006,0.28592031683554936,0.0221250057220459,0.1015625,0.03503724069252581
Base_XGBoost_B0006,0.3023692949175183,0.04864239692687988,0.74609375,0.03598257235462226
Base_LightGBM_B0018,0.32168515913864804,0.021999359130859375,0.0,0.03750365065574939
Base_RandomForest_B0006,0.32445542754085827,0.15193700790405273,0.109375,0.03760947305198689
LightGBM_GA_B0006,0.3443981107115097,12.753745079040527,0.0,0.03365772752974276
LightGBM_GWO_B0006,0.34780350110184655,13.335557699203491,0.0,0.033643509321352606
LightGBM_PSO_B0006,0.35125181128209954,13.698892593383789,0.2421875,0.03366252863198178
RandomForest_WOA_B0005,0.35290747828648955,49.638476610183716,0.109375,0.018578688719444982
LightGBM_WOA_B0006,0.3534380604372216,10.518585920333862,0.11328125,0.03519263897140749
RandomForest_PSO_B0005,0.35802469381329577,53.21396470069885,-11.55078125,0.020411065049286036
Base_XGBoost_B0018,0.3665243027723219,0.040999412536621094,0.40625,0.0404505080696135
RandomForest_Bayesian_B0005,0.3730658189838887,17.31406569480896,45.53515625,0.02197138785563759
RandomForest_GWO_B0005,0.37792794782327044,53.68816804885864,0.28125,0.018525406516392548
Base_RandomForest_B0018,0.37810912588962936,0.14835143089294434,0.12109375,0.04126877682089267
RandomForest_GA_B0005,0.37857810117931595,52.87358236312866,-0.0703125,0.019005389554002237
LightGBM_WOA_B0018,0.3915375758873223,10.97202467918396,0.0,0.03762913988658509
LightGBM_GA_B0018,0.40969176870273705,14.864274978637695,0.0,0.037218292327547794
LightGBM_GWO_B0018,0.41093686255639755,14.497159719467163,0.015625,0.0374548081724506
LightGBM_PSO_B0018,0.4205607444138691,15.5693838596344,0.375,0.03756462916688586
LightGBM_Bayesian_B0006,0.6619812208218541,15.481638669967651,72.390625,0.03555460330641608
LightGBM_Bayesian_B0018,0.7262851797026375,17.65273666381836,76.890625,0.03786476374476538
