Model,GreenAI_norm,Execution_Time,Memory_MB,RMSE
Base_RandomForest_B0005,0.0883650249378296,0.15718603134155273,0.11328125,0.02047140862479049
Base_XGBoost_B0005,0.11370453590063723,0.044928789138793945,0.0,0.02225363416530697
Base_LightGBM_B0005,0.1876770706175009,0.03042459487915039,0.0,0.027244143563528132
Base_LightGBM_B0006,0.3032617208058907,0.019000530242919922,0.0,0.03503724069252581
RandomForest_PSO_B0005,0.3167655369044832,49.983917236328125,-17.38671875,0.019050009086669113
Base_XGBoost_B0006,0.3209059942399388,0.04092240333557129,0.96875,0.03598257235462226
Base_LightGBM_B0018,0.3398841688057805,0.022000789642333984,0.0,0.03750365065574939
Base_RandomForest_B0006,0.34303645499328933,0.19606685638427734,0.13671875,0.03760947305198688
LightGBM_WOA_B0006,0.3615175004245595,9.697165489196777,0.01953125,0.03487036212296661
RandomForest_Bayesian_B0005,0.3737531139100378,16.241241455078125,45.33203125,0.0219713878556376
Base_XGBoost_B0018,0.38594808242462064,0.03805041313171387,0.62109375,0.0404505080696135
RandomForest_GWO_B0005,0.39524957067570043,53.055957555770874,0.11328125,0.01880826201985834
RandomForest_WOA_B0005,0.3956449193062164,53.199564695358276,-0.02734375,0.01880826201985839
Base_RandomForest_B0018,0.3980248688271279,0.15039300918579102,0.40625,0.04126877682089266
RandomForest_GA_B0005,0.40200805282642516,51.385902881622314,-0.09765625,0.02002001597657399
LightGBM_GWO_B0006,0.4023671879596436,18.901415824890137,0.0,0.03374023729522944
LightGBM_GA_B0006,0.41732537579479256,19.36199450492859,0.0,0.03455362025518005
LightGBM_PSO_B0006,0.4193187576979705,18.91271734237671,0.1328125,0.034845564219697034
LightGBM_WOA_B0018,0.42144510547745034,15.00622844696045,0.0234375,0.03666517876994013
LightGBM_GWO_B0018,0.43343448959830555,14.332488298416138,0.00390625,0.03776231633883198
LightGBM_PSO_B0018,0.43367442685037677,14.975297212600708,-0.234375,0.03756462916688586
LightGBM_GA_B0018,0.4488007586795623,14.446292161941528,0.0,0.03875059964485209
LightGBM_Bayesian_B0006,0.6677753207448226,16.226513147354126,71.109375,0.03555460330641608
LightGBM_Bayesian_B0018,0.7258986743819728,17.528778791427612,75.4765625,0.03786476374476538
