Model,GreenAI_norm,Execution_Time,Memory_MB,RMSE
Base_RandomForest_B0005,0.12351411923129996,0.15803742408752441,0.09765625,0.02047140862479049
Base_XGBoost_B0005,0.1489580592798753,0.04607987403869629,0.0,0.02225363416530697
Base_LightGBM_B0005,0.2228815914502773,0.02163410186767578,0.00390625,0.027244143563528132
RandomForest_PSO_B0005,0.3147196011383349,49.70571970939636,-30.9140625,0.019162971396651976
Base_LightGBM_B0006,0.3385158989714628,0.020091533660888672,0.0,0.03503724069252581
Base_XGBoost_B0006,0.3551587481956802,0.04340219497680664,0.78125,0.03598257235462226
Base_LightGBM_B0018,0.37514388104977225,0.023999452590942383,0.0,0.03750365065574939
Base_RandomForest_B0006,0.37827257324734465,0.15926003456115723,0.2265625,0.03760947305198693
RandomForest_Bayesian_B0005,0.38296788346485106,16.39643669128418,43.1640625,0.021971387855637597
Base_XGBoost_B0018,0.41918122808565544,0.043000221252441406,0.05859375,0.0404505080696135
LightGBM_WOA_B0006,0.4243041393306803,15.359533071517944,0.0,0.0343802765036102
RandomForest_WOA_B0005,0.424329746378805,52.35803747177124,0.21875,0.018808262019858347
LightGBM_PSO_B0006,0.43045894020959663,18.214683055877686,0.171875,0.0335601873745648
RandomForest_GWO_B0005,0.4313611449486163,53.36538314819336,-0.0546875,0.018917502684167226
Base_RandomForest_B0018,0.4322578011398599,0.14719080924987793,0.1484375,0.04126877682089264
LightGBM_GA_B0006,0.4395532504432209,13.702941417694092,0.01171875,0.03610051291170889
LightGBM_GA_B0018,0.4446039835339819,12.169899940490723,0.00390625,0.03708587417705023
LightGBM_GWO_B0006,0.44664011481118776,18.318896055221558,0.0,0.03464335222128168
RandomForest_GA_B0005,0.4547225185499682,53.53951811790466,-0.01953125,0.02041106504928607
LightGBM_GWO_B0018,0.48180849578973745,16.550854206085205,0.0,0.037755046731737546
LightGBM_WOA_B0018,0.48727862756552104,14.80161190032959,0.0,0.0388577377344844
LightGBM_PSO_B0018,0.4872891592876039,18.78460931777954,0.03125,0.03718024932621179
LightGBM_Bayesian_B0006,0.6692031647187938,15.99884581565857,70.7421875,0.03555460330641608
LightGBM_Bayesian_B0018,0.7223542798204333,17.07235884666443,74.59765625,0.03786476374476538
