Model,GreenAI_norm,Execution_Time,Memory_MB,RMSE
Base_RandomForest_B0005,0.12462041411168219,0.1451263427734375,0.0625,0.020471408624790535
Base_XGBoost_B0005,0.15045417915825046,0.07321977615356445,0.109375,0.02225363416530697
Base_LightGBM_B0005,0.22315946951739943,0.05734872817993164,0.0,0.027244143563528132
RandomForest_PSO_B0005,0.2939290878042468,48.79000997543335,-30.48046875,0.018525406516392527
Base_LightGBM_B0006,0.337140972070001,0.018130064010620117,0.0,0.03503724069252581
Base_XGBoost_B0006,0.35322462838637675,0.04399275779724121,0.6640625,0.03598257235462226
Base_LightGBM_B0018,0.37334414150314627,0.02317023277282715,0.0078125,0.03750365065574939
Base_RandomForest_B0006,0.37652843007602294,0.14852404594421387,0.2890625,0.0376094730519869
LightGBM_WOA_B0006,0.3813982122844837,7.139019012451172,0.125,0.03510221338309508
RandomForest_Bayesian_B0005,0.38237167887578855,17.319272756576538,42.4375,0.021971387855637615
Base_XGBoost_B0018,0.4166415677406976,0.0450444221496582,0.0,0.0404505080696135
RandomForest_WOA_B0005,0.42049673501911156,53.404130697250366,-0.16796875,0.018808262019858347
RandomForest_GA_B0005,0.4264843939370179,53.08247518539429,0.25,0.019260050673132537
Base_RandomForest_B0018,0.43015472036476515,0.15974831581115723,0.265625,0.041268776820892666
LightGBM_GWO_B0006,0.43040230720557493,14.46765661239624,0.0,0.03545888076133712
RandomForest_GWO_B0005,0.43423101207588033,55.32838678359985,0.00390625,0.018917502684167177
LightGBM_GA_B0006,0.43432690799407964,16.351894855499268,0.0,0.03495186500348162
LightGBM_PSO_B0018,0.4427810074443362,15.154096364974976,-0.26171875,0.03607695683530046
LightGBM_WOA_B0018,0.44324649903990876,12.285916328430176,0.10546875,0.03720990346863004
LightGBM_GA_B0018,0.44357187164267997,12.579468965530396,0.0,0.03713385728853774
LightGBM_PSO_B0006,0.4556725720989279,17.989699840545654,-0.01953125,0.03573898227048872
LightGBM_GWO_B0018,0.47672026645444765,16.465558528900146,0.0,0.03779763047664639
LightGBM_Bayesian_B0006,0.6619425111217351,15.801237344741821,71.15625,0.03555460330641608
LightGBM_Bayesian_B0018,0.7211553202960707,17.337791681289673,76.3125,0.03786476374476538
