run_id,battery,model,optimizer,test_RMSE,test_MAE,test_R2,test_MAPE,training_time,hpo_time,model_size_mb,inference_ms_per_sample,train_peak_ram_abs_mb,train_peak_ram_delta_mb,hpo_peak_ram_abs_mb,hpo_peak_ram_delta_mb
1,B0006,XGBoost,GWO,0.037341678840662244,0.03202508353371576,-3.087688850910882,5.539276513153665,0.08294090023264289,5.54044449981302,0.18187236785888672,0.22080005146563053,1171.26171875,0.01953125,1171.4453125,2.76953125
1,B0006,XGBoost,PSO,0.040432301652230135,0.03638783863059147,-3.7923340286833582,6.2701637933518075,0.12486439989879727,7.731719799805433,0.4774942398071289,0.24915020912885666,1171.26953125,0.01953125,1172.53515625,1.2890625
1,B0006,XGBoost,GA,0.10292142847444487,0.10124817339375157,-30.05287121309936,17.291237724907702,0.056921400129795074,4.41836450016126,0.14698219299316406,0.3037499263882637,1171.2734375,0.01953125,1171.55078125,0.30078125
1,B0006,XGBoost,WOA,0.0422678093734465,0.03867028158546183,-4.237326291569349,6.655766965241577,0.033589799888432026,3.230241899844259,0.0653543472290039,0.2645000349730253,1171.27734375,0.01953125,1171.5390625,0.28515625
1,B0006,XGBoost,Bayesian,0.03573708058344808,0.030646111736946403,-2.743934950986098,5.300018874857517,0.09310659999027848,67.7862539999187,0.2308187484741211,0.19509997218847275,1479.5,1.265625,1511.0,339.7421875
1,B0006,XGBoost,RandomSearch,0.07235825313922956,0.07007086813551419,-14.34851273554434,11.994510372130186,0.08284500008448958,4.247712399810553,0.3240814208984375,0.33605005592107773,1478.40625,0.01953125,1478.671875,0.38671875
1,B0006,LightGBM,GWO,0.04718048179958243,0.044355530721228956,-5.525516537549817,7.61351665343777,0.04184569977223873,1.7431290000677109,0.12469768524169922,0.3425499889999628,1478.640625,0.01953125,1479.53515625,1.1484375
1,B0006,LightGBM,PSO,0.04588083465194022,0.041962928193330966,-5.170960568394308,7.221485073029655,0.10738359997048974,5.18183059990406,0.826533317565918,0.4120499361306429,1478.62109375,0.01953125,1479.64453125,1.0234375
1,B0006,LightGBM,GA,0.051115492679547854,0.04768385761766113,-6.659408877963859,8.190223074386074,0.03556470014154911,1.6001510000787675,0.17511749267578125,0.363500090315938,1478.625,0.01953125,1479.62890625,1.02734375
1,B0006,LightGBM,WOA,0.0434077178283224,0.039438617434795736,-4.523623367242195,6.792137513219097,0.009132800158113241,0.9272451000288129,0.043808937072753906,0.36039971746504307,1478.6328125,0.01953125,1479.63671875,1.03125
1,B0006,LightGBM,Bayesian,0.0447723762902306,0.04042511664588806,-4.87638771139643,6.965545111652655,0.0274273999966681,64.5178395002149,0.07269954681396484,0.44739991426467896,1773.41796875,0.00390625,1802.7890625,324.17578125
1,B0006,LightGBM,RandomSearch,0.05154292872942208,0.04772985278664891,-6.788042909479109,8.20806461397515,0.031541400123387575,1.2727240002714097,0.09870529174804688,0.6215998437255621,1773.43359375,0.01953125,1774.4375,1.0390625
1,B0018,RandomForest,GWO,0.011245535651328971,0.010396334061881358,-0.15241966865627,1.5193073473828784,0.051918699871748686,8.257450900040567,0.2323160171508789,3.0526998452842236,1773.453125,0.00390625,1773.453125,0.01953125
1,B0018,RandomForest,PSO,0.01169182110872124,0.010720630810341391,-0.24570352106200177,1.5677939401617138,0.6923798997886479,42.744830899871886,4.958130836486816,27.539400150999427,1773.47265625,0.0390625,1773.453125,0.01953125
1,B0018,RandomForest,GA,0.013069972157459203,0.012001169874814898,-0.5566812458099566,1.7551421578084339,0.16019330034032464,18.542194900102913,0.3041849136352539,8.60449974425137,1773.453125,0.01953125,1773.4609375,0.01953125
1,B0018,RandomForest,WOA,0.012087782362959274,0.011160656442482963,-0.3315075475138447,1.631899629997787,0.39770489977672696,36.85039549972862,1.431931495666504,21.790349623188376,1773.45703125,0.01953125,1773.45703125,0.0234375
1,B0018,RandomForest,Bayesian,0.011389647261316615,0.010512410256519427,-0.18214545464950405,1.536656060166793,0.0778703996911645,67.65104469982907,0.2679300308227539,3.236450022086501,1954.9140625,0.01953125,1988.40234375,214.96484375
1,B0018,RandomForest,RandomSearch,0.012415447170295442,0.011404613482242604,-0.40467256747713476,1.6678156053304594,0.2812235997989774,22.82372559979558,1.2975778579711914,15.678200172260404,1954.9140625,0.01953125,1954.9140625,0.01953125
1,B0018,XGBoost,GWO,0.01015171844887212,0.009251070417445374,0.06086181922534095,1.3523994639446557,0.04379149992018938,8.002259999979287,0.06640052795410156,0.23559993132948875,1956.03515625,0.01953125,1960.0234375,5.12890625
