Model,GreenAI_norm,Execution_Time,Memory_MB,RMSE
Base_RandomForest_B0005,0.2910980705597422,0.15587401390075684,0.45703125,0.020471408624790535
Base_XGBoost_B0005,0.31656972130368205,0.05668234825134277,0.0234375,0.02225363416530697
Base_LightGBM_B0005,0.3905188172001413,0.029088497161865234,0.0,0.027244143563528132
LightGBM_PSO_B0018,0.3948631591384965,17.04780626296997,-297.7890625,0.03825045441275927
RandomForest_Bayesian_B0005,0.45463020381249536,16.749032735824585,42.60546875,0.021971387855637597
RandomForest_PSO_B0005,0.46000518895625825,53.37499690055847,-176.34765625,0.020070542044024677
Base_LightGBM_B0006,0.506497025592243,0.027999401092529297,0.23046875,0.03503724069252581
Base_XGBoost_B0006,0.5214172583659585,0.049993276596069336,1.05859375,0.03598257235462226
Base_LightGBM_B0018,0.5428967235437044,0.02200031280517578,0.0,0.03750365065574939
Base_RandomForest_B0006,0.5454117035497347,0.15729737281799316,0.109375,0.03760947305198689
Base_XGBoost_B0018,0.5871489161226661,0.04900002479553223,0.33984375,0.0404505080696135
RandomForest_WOA_B0005,0.5911358802913015,52.15566635131836,-0.08984375,0.018832177063418023
Base_RandomForest_B0018,0.5999545845598334,0.15397930145263672,0.33203125,0.041268776820892666
RandomForest_GA_B0005,0.6072479456057555,51.750762939453125,0.18359375,0.020070542044024652
LightGBM_GWO_B0006,0.6127719846132411,16.24145817756653,0.109375,0.03537958858132681
LightGBM_GA_B0006,0.6130126460523423,17.36277675628662,0.07421875,0.0349263477878889
RandomForest_GWO_B0005,0.6137775454029032,52.831002712249756,-0.0625,0.020070542044024683
LightGBM_WOA_B0018,0.6185122617453996,15.333014249801636,0.00390625,0.036154323846933886
LightGBM_WOA_B0006,0.6314780610715057,20.941428899765015,0.0,0.034668770266130855
LightGBM_GA_B0018,0.6345175354882296,14.181279182434082,0.0,0.03771621056181139
LightGBM_PSO_B0006,0.653814258274902,22.330718755722046,0.03125,0.03558610012180629
LightGBM_GWO_B0018,0.6590751826433547,16.011277437210083,0.0,0.03859960949764313
LightGBM_Bayesian_B0006,0.6825239266979294,16.652011156082153,72.55078125,0.03555460330641608
LightGBM_Bayesian_B0018,0.7190808304029735,16.505913734436035,76.08203125,0.03786476374476538
