Model,GreenAI_norm,Execution_Time,Memory_MB,RMSE
Base_RandomForest_B0005,0.31578764335935583,0.1558370590209961,0.22265625,0.020471408624790525
RandomForest_PSO_B0005,0.3221331789823457,52.750510931015015,-465.45703125,0.018808262019858347
Base_XGBoost_B0005,0.34114728933820815,0.05192756652832031,0.00390625,0.02225363416530697
Base_LightGBM_B0005,0.41426698229818254,0.030243396759033203,0.1796875,0.027244143563528132
RandomForest_Bayesian_B0005,0.4638403954557449,16.336891651153564,46.54296875,0.0219713878556376
Base_LightGBM_B0006,0.5283064915408126,0.018996477127075195,0.0,0.03503724069252581
Base_XGBoost_B0006,0.5427587880253549,0.043926239013671875,0.7265625,0.03598257235462226
Base_LightGBM_B0018,0.5644751569571337,0.02235555648803711,0.0,0.03750365065574939
Base_RandomForest_B0006,0.5669006282926566,0.1526317596435547,0.14453125,0.03760947305198691
LightGBM_WOA_B0018,0.5936224231902377,17.23104453086853,-119.26953125,0.03741744892253556
LightGBM_GA_B0006,0.5989403405723229,12.146992921829224,0.0,0.03486654446552558
RandomForest_GWO_B0005,0.6058757413096426,53.0239155292511,-0.10546875,0.018525406516392486
Base_XGBoost_B0018,0.6082343577296089,0.051004648208618164,0.64453125,0.0404505080696135
RandomForest_GA_B0005,0.6132163112324904,52.230637073516846,0.109375,0.01934363132596821
Base_RandomForest_B0018,0.6205301999210918,0.15425419807434082,0.125,0.04126877682089268
LightGBM_WOA_B0006,0.6221516277158075,15.758033752441406,0.00390625,0.03496433021082872
RandomForest_WOA_B0005,0.6237111941021939,55.295281648635864,-0.1171875,0.018808262019858368
LightGBM_GWO_B0006,0.6279335264777762,16.88232111930847,0.0,0.03489640687137526
LightGBM_PSO_B0006,0.643575093933117,19.2635555267334,-0.12890625,0.03498928633598797
LightGBM_GA_B0018,0.6514165645810536,11.94854998588562,0.0,0.03852865219050262
LightGBM_GWO_B0018,0.6580401590427631,16.035178899765015,0.0,0.037299141539673876
LightGBM_PSO_B0018,0.6621659936598362,16.06494665145874,0.08984375,0.03756462916688586
LightGBM_Bayesian_B0006,0.6828604062477172,16.952906370162964,72.921875,0.03555460330641608
LightGBM_Bayesian_B0018,0.7200178674582425,17.139397859573364,76.45703125,0.03786476374476538
